arch,subarch,arch_dim,max_seq_len,batch_size,throughput,energy_per_token
mugi,vlp,64x8,max_seq_len_128,batch_size_1,1.0020689373374483,0.9829944695171801
mugi,vlp,64x8,max_seq_len_128,batch_size_2,1.9999072887558325,1.404455894561678
mugi,vlp,64x8,max_seq_len_128,batch_size_4,3.9829989433485733,2.138776110845619
mugi,vlp,64x8,max_seq_len_128,batch_size_8,7.899576852536412,3.531393750239342
mugi,vlp,64x8,max_seq_len_128,batch_size_16,7.899576852536412,7.062787442465428
mugi,vlp,64x8,max_seq_len_128,batch_size_32,7.899576852536412,14.12557482691759
mugi,vlp,64x8,max_seq_len_256,batch_size_1,1.0020834879959528,0.9829841011264697
mugi,vlp,64x8,max_seq_len_256,batch_size_2,1.9995474863998128,1.4045784695028283
mugi,vlp,64x8,max_seq_len_256,batch_size_4,3.980744245806792,2.139177800267627
mugi,vlp,64x8,max_seq_len_256,batch_size_8,7.889088066140764,3.5323393424768867
mugi,vlp,64x8,max_seq_len_256,batch_size_16,7.889088066140764,7.064678625187929
mugi,vlp,64x8,max_seq_len_256,batch_size_32,7.889088066140764,14.129357190610005
mugi,vlp,64x8,max_seq_len_512,batch_size_1,1.0021676231069798,0.982978719551865
mugi,vlp,64x8,max_seq_len_512,batch_size_2,1.9982231442483733,1.4050803510257923
mugi,vlp,64x8,max_seq_len_512,batch_size_4,3.972221450714602,2.140796232533429
mugi,vlp,64x8,max_seq_len_512,batch_size_8,7.849296139135862,3.5361321108883965
mugi,vlp,64x8,max_seq_len_512,batch_size_16,7.849296139135862,7.072264158541582
mugi,vlp,64x8,max_seq_len_512,batch_size_32,7.849296139135862,14.144528253847957
mugi,vlp,64x8,max_seq_len_1024,batch_size_1,1.0025545916335996,0.9829602277636679
mugi,vlp,64x8,max_seq_len_1024,batch_size_2,1.993189999857537,1.4070774814956748
mugi,vlp,64x8,max_seq_len_1024,batch_size_4,3.9395626410260305,2.1472289663453736
mugi,vlp,64x8,max_seq_len_1024,batch_size_8,7.698446936912786,3.5511997110347666
mugi,vlp,64x8,max_seq_len_1024,batch_size_16,7.698446936912783,7.102399352064059
mugi,vlp,64x8,max_seq_len_1024,batch_size_32,7.698446936912783,14.204798634122646
mugi,vlp,64x8,max_seq_len_2048,batch_size_1,1.0041798406060616,0.9828931208507504
mugi,vlp,64x8,max_seq_len_2048,batch_size_2,1.974103598291849,1.4149314477281787
mugi,vlp,64x8,max_seq_len_2048,batch_size_4,3.818217222411689,2.1724985938087134
mugi,vlp,64x8,max_seq_len_2048,batch_size_8,7.166274224133767,3.6103572936249986
mugi,vlp,64x8,max_seq_len_2048,batch_size_16,7.166274224133767,7.220714504548893
mugi,vlp,64x8,max_seq_len_2048,batch_size_32,7.166274224133767,14.441428926396682
mugi,vlp,64x8,max_seq_len_4096,batch_size_1,1.01048111054143,0.982648935606241
mugi,vlp,64x8,max_seq_len_4096,batch_size_2,1.906929437869499,1.444402402198883
mugi,vlp,64x8,max_seq_len_4096,batch_size_4,3.429449614999837,2.2671088484209547
mugi,vlp,64x8,max_seq_len_4096,batch_size_8,5.717635274792214,3.831594893670283
mugi,vlp,64x8,max_seq_len_4096,batch_size_16,5.717635274792214,7.663189683565546
mugi,vlp,64x8,max_seq_len_4096,batch_size_32,5.717635274792214,15.326379263356076
mugi,vlp,256x8,max_seq_len_128,batch_size_1,4.008032885869325,0.9536204046333642
mugi,vlp,256x8,max_seq_len_128,batch_size_2,7.998671921303151,1.360151499566013
mugi,vlp,256x8,max_seq_len_128,batch_size_4,15.92821485697807,2.061710299399926
mugi,vlp,256x8,max_seq_len_128,batch_size_8,31.583439902445356,3.3866896897804617
mugi,vlp,256x8,max_seq_len_128,batch_size_16,31.58343993509311,6.773379233357368
mugi,vlp,256x8,max_seq_len_128,batch_size_32,31.583439951417027,13.546758320511174
mugi,vlp,256x8,max_seq_len_256,batch_size_1,4.007658760432885,0.95361269725442
mugi,vlp,256x8,max_seq_len_256,batch_size_2,7.995550872205813,1.3602773861293727
mugi,vlp,256x8,max_seq_len_256,batch_size_4,15.912596949216418,2.0621146753570514
mugi,vlp,256x8,max_seq_len_256,batch_size_8,31.51561842276028,3.387638661657193
mugi,vlp,256x8,max_seq_len_256,batch_size_16,31.51561852047402,6.775276829830253
mugi,vlp,256x8,max_seq_len_256,batch_size_32,31.515618569330904,13.550553166176332
mugi,vlp,256x8,max_seq_len_512,batch_size_1,4.0061521555468795,0.953618080066386
mugi,vlp,256x8,max_seq_len_512,batch_size_2,7.983087765059617,1.3607874469217858
mugi,vlp,256x8,max_seq_len_512,batch_size_4,15.850508977072419,2.063734000132482
mugi,vlp,256x8,max_seq_len_512,batch_size_8,31.24777367116085,3.3914254079854875
mugi,vlp,256x8,max_seq_len_512,batch_size_16,31.24777389704417,6.782848937186678
mugi,vlp,256x8,max_seq_len_512,batch_size_32,31.24777400998583,13.565695995588332
mugi,vlp,256x8,max_seq_len_1024,batch_size_1,4.001087498825451,0.9536352989019119
mugi,vlp,256x8,max_seq_len_1024,batch_size_2,7.937554850964219,1.3628028356947823
mugi,vlp,256x8,max_seq_len_1024,batch_size_4,15.622656497475427,2.0701420735096696
mugi,vlp,256x8,max_seq_len_1024,batch_size_8,30.281234944120552,3.406412704170207
mugi,vlp,256x8,max_seq_len_1024,batch_size_16,30.281235411714743,6.812818015464301
mugi,vlp,256x8,max_seq_len_1024,batch_size_32,30.28123564551188,13.62562863804068
mugi,vlp,256x8,max_seq_len_2048,batch_size_1,3.9831249102499244,0.9536945617629816
mugi,vlp,256x8,max_seq_len_2048,batch_size_2,7.7708193246926545,1.3707000728194108
mugi,vlp,256x8,max_seq_len_2048,batch_size_4,14.815756582838477,2.095258521561039
mugi,vlp,256x8,max_seq_len_2048,batch_size_8,27.105257812648347,3.465141795460807
mugi,vlp,256x8,max_seq_len_2048,batch_size_16,27.105258666952952,6.930254501425517
mugi,vlp,256x8,max_seq_len_2048,batch_size_32,27.10525909410524,13.860479913172819
mugi,vlp,256x8,max_seq_len_4096,batch_size_1,3.9209121051824214,0.9538979537050786
mugi,vlp,256x8,max_seq_len_4096,batch_size_2,7.219901129813637,1.4002752349549104
mugi,vlp,256x8,max_seq_len_4096,batch_size_4,12.474726175868152,2.1891823427609842
mugi,vlp,256x8,max_seq_len_4096,batch_size_8,19.64615077715764,3.6845446716430748
mugi,vlp,256x8,max_seq_len_4096,batch_size_16,19.646151976217094,7.3689787534463385
mugi,vlp,256x8,max_seq_len_4096,batch_size_32,19.646152575746765,14.7378469145679
carat,none,64x8,max_seq_len_128,batch_size_1,1.003111685374489,0.9816188170244267
carat,none,64x8,max_seq_len_128,batch_size_2,2.0016757675968795,1.422650008139717
carat,none,64x8,max_seq_len_128,batch_size_4,3.9852829078070062,2.1960864796000084
carat,none,64x8,max_seq_len_128,batch_size_8,7.899261846718546,3.6669270495232884
carat,none,64x8,max_seq_len_128,batch_size_16,7.899261846718546,7.333854099046577
carat,none,64x8,max_seq_len_128,batch_size_32,7.899261846718546,14.667708198093154
