arch,subarch,arch_dim,max_seq_len,attn_size,throughput,energy_per_token
mugi,vlp,64x8,max_seq_len_128,attn_size_1,0.8835758835758837,0.9164950255438483
mugi,vlp,64x8,max_seq_len_128,attn_size_2,1.6569200779727098,0.6642458799205633
mugi,vlp,64x8,max_seq_len_128,attn_size_4,2.9462738301559797,0.5419526399447108
mugi,vlp,64x8,max_seq_len_128,attn_size_8,4.822695035460994,0.4810806147070601
mugi,vlp,64x8,max_seq_len_256,attn_size_1,0.9217512808570097,1.0017904091909677
mugi,vlp,64x8,max_seq_len_256,attn_size_2,1.8164295548416702,0.6692625569640295
mugi,vlp,64x8,max_seq_len_256,attn_size_4,3.5292019616584933,0.507554150629365
mugi,vlp,64x8,max_seq_len_256,attn_size_8,6.677351328553353,0.4269189425931729
mugi,vlp,64x8,max_seq_len_512,attn_size_1,0.9541574084902352,1.026535981770307
mugi,vlp,64x8,max_seq_len_512,attn_size_2,1.9012000466037513,0.6713294880139693
mugi,vlp,64x8,max_seq_len_512,attn_size_4,3.774256967734474,0.4982388072054358
mugi,vlp,64x8,max_seq_len_512,attn_size_8,7.4384045584045575,0.4118241491195198
mugi,vlp,64x8,max_seq_len_1024,attn_size_1,0.9750349213897226,1.033803640101642
mugi,vlp,64x8,max_seq_len_1024,attn_size_2,1.9482169898156119,0.6722325857987498
mugi,vlp,64x8,max_seq_len_1024,attn_size_4,3.8890436534985033,0.4958283932246643
mugi,vlp,64x8,max_seq_len_1024,attn_size_8,7.748693572672788,0.40769695123292066
mugi,vlp,64x8,max_seq_len_2048,attn_size_1,0.9869464851004978,1.0361030458873963
mugi,vlp,64x8,max_seq_len_2048,attn_size_2,1.9734181306992071,0.6726505260455622
mugi,vlp,64x8,max_seq_len_2048,attn_size_4,3.944938273460227,0.4952120802270742
mugi,vlp,64x8,max_seq_len_2048,attn_size_8,7.882295537289362,0.40652950953090145
mugi,vlp,64x8,max_seq_len_4096,attn_size_1,0.9933218118181996,1.0369138073981992
mugi,vlp,64x8,max_seq_len_4096,attn_size_2,1.9865232936918844,0.6728512705198013
mugi,vlp,64x8,max_seq_len_4096,attn_size_4,3.9725653550549604,0.49505408847070725
mugi,vlp,64x8,max_seq_len_4096,attn_size_8,7.943206480092203,0.4062601985143302
