arch,subarch,arch_dim,max_seq_len,batch_size,throughput,energy_per_token
mugi,vlp,64x8,max_seq_len_128,batch_size_1,6.492365946239403,1.5199125356675551
mugi,vlp,64x8,max_seq_len_128,batch_size_2,12.957322089689637,2.171578972346575
mugi,vlp,64x8,max_seq_len_128,batch_size_4,25.80569633503739,3.3069897366332457
mugi,vlp,64x8,max_seq_len_128,batch_size_8,51.18105335485266,5.460264320717044
mugi,vlp,64x8,max_seq_len_128,batch_size_16,51.18105335485266,10.920528551733607
mugi,vlp,64x8,max_seq_len_128,batch_size_32,51.18105335485266,21.84105701376672
mugi,vlp,64x8,max_seq_len_256,batch_size_1,6.492280752165688,0.7600936784349099
mugi,vlp,64x8,max_seq_len_256,batch_size_2,12.95463283698695,1.0860920479908382
mugi,vlp,64x8,max_seq_len_256,batch_size_4,25.79037530897838,1.6541218939028632
mugi,vlp,64x8,max_seq_len_256,batch_size_8,51.111684023829135,2.7313857886681836
mugi,vlp,64x8,max_seq_len_256,batch_size_16,51.111684023829135,5.462771531122353
mugi,vlp,64x8,max_seq_len_256,batch_size_32,51.111684023829135,10.925543016030687
mugi,vlp,64x8,max_seq_len_512,batch_size_1,6.492130722987579,0.3803293478256892
mugi,vlp,64x8,max_seq_len_512,batch_size_2,12.944666707492393,0.543646859203582
mugi,vlp,64x8,max_seq_len_512,batch_size_4,25.73240276785684,0.8283064716989241
mugi,vlp,64x8,max_seq_len_512,batch_size_8,50.84843637307564,1.3681830469054226
mugi,vlp,64x8,max_seq_len_512,batch_size_16,50.84843637307564,2.736366069344185
mugi,vlp,64x8,max_seq_len_512,batch_size_32,50.84843637307564,5.472732114221711
mugi,vlp,64x8,max_seq_len_1024,batch_size_1,6.491912590083873,0.19072745994906032
mugi,vlp,64x8,max_seq_len_1024,batch_size_2,12.906644049597467,0.2730205214993851
mugi,vlp,64x8,max_seq_len_1024,batch_size_4,25.510128348250465,0.416634890316807
mugi,vlp,64x8,max_seq_len_1024,batch_size_8,49.85029744106135,0.6890526000207032
mugi,vlp,64x8,max_seq_len_1024,batch_size_16,49.85029744106133,1.3781051864579816
mugi,vlp,64x8,max_seq_len_1024,batch_size_32,49.85029744106133,2.756210359332539
mugi,vlp,64x8,max_seq_len_2048,batch_size_1,6.491803397744194,0.09648629047213549
mugi,vlp,64x8,max_seq_len_2048,batch_size_2,12.76214869953515,0.1388975909664451
mugi,vlp,64x8,max_seq_len_2048,batch_size_4,24.68394060053786,0.21326462249638944
mugi,vlp,64x8,max_seq_len_2048,batch_size_8,46.32839803806494,0.354412880862751
mugi,vlp,64x8,max_seq_len_2048,batch_size_16,46.32839803806494,0.7088257536070988
mugi,vlp,64x8,max_seq_len_2048,batch_size_32,46.32839803806494,1.4176514990957942
mugi,vlp,64x8,max_seq_len_4096,batch_size_1,6.492820787815857,0.050479389306135936
