URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://github.com/BIH-CEI/RareLink/ValueSet/age-at-diagnosis-vs,2.0.2,draft,,AgeAtDiagnosisVS,Age at Diagnosis Value Set,"Value set for capturing age at diagnosis.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-at-onset-vs,2.0.2,draft,,AgeAtOnsetVS,Age at Onset Value Set,"Value set for capturing age at onset.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-category-vs,2.0.2,draft,,AgeCategoryVS,Age Category Value Set,"Value set for capturing the age category of a patient.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-of-onset-vs,2.0.2,draft,,AgeOfOnsetVS,Age of Onset Value Set,"Value set for capturing the age of onset for phenotypes.",,"Other"
https://github.com/BIH-CEI/RareLink/ValueSet/agreement-to-be-contacted-vs,2.0.2,draft,,AgreementToBeContactedVS,Agreement to Be Contacted Value Set,"Value set for capturing agreement to be contacted for research.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/clinical-significance-vs,2.0.2,draft,,ClinicalSignificanceVS,Clinical Significance Value Set,"LOINC LA codes for the clinical significance of a variant.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/consanguinity-vs,2.0.2,draft,,ConsanguinityVS,Consanguinity Value Set,"Value set for indicating whether there is consanguinity in the family relationship.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/consent-to-reuse-vs,2.0.2,draft,,ConsentToReuseVS,Consent to Reuse Data Value Set,"Value set for capturing consent to reuse data.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/dna-change-type-vs,2.0.2,draft,,DNAChangeTypeVS,DNA Change Type Value Set,"LOINC LA codes enumerating various DNA change types.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/encounter-class-vs,2.0.2,draft,,EncounterClassVS,Encounter Class Value Set,"Value set for encounter classes, including custom RareLink-specific codes.",,"SCT,FHIR,Other"
https://github.com/BIH-CEI/RareLink/ValueSet/family-relationship-vs,2.0.2,draft,,FamilyRelationshipVS,Family Relationship Value Set,"Value set for capturing family member relationships.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/family-sex-vs,2.0.2,draft,,FamilySexVS,Family Member Sex Value Set,"Value set for capturing the sex of a family member.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/genomic-source-class-vs,2.0.2,draft,,GenomicSourceClassVS,Genomic Source Class Value Set,"LOINC LA codes enumerating germline, somatic, fetal, etc.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/karyotypic-sex-vs,2.0.2,draft,,KaryotypicSexVS,Karyotypic Sex Value Set,"Value set for capturing karyotypic sex.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/level-of-evidence-vs,2.0.2,draft,,LevelOfEvidenceVS,Level of Evidence Value Set,"LOINC LA codes describing evidence strength for a variant.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/phenotype-status-vs,2.0.2,draft,,PhenotypeStatusVS,Phenotype Status Value Set,"Value set for capturing phenotype status.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/phenotypie-severity-vs,2.0.2,draft,,PhenotypeSeverityVS,Phenotype Severity Value Set,"Value set for capturing phenotype severity.",,"Other"
https://github.com/BIH-CEI/RareLink/ValueSet/propositus-vs,2.0.2,draft,,PropositusVS,Propositus Value Set,"Value set for indicating whether the family member is the propositus.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/reference-genome-vs,2.0.2,draft,,ReferenceGenomeVS,Reference Genome Value Set,"LOINC LA codes specifying the reference genome build.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/severity-vs,2.0.2,draft,,SeverityVS,Severity Value Set,"Value set for severity levels of conditions.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/sex-at-birth-vs,2.0.2,draft,,SexAtBirthVS,Sex at Birth Value Set,"Value set for capturing the sex assigned at birth.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/structural-variant-method-vs,2.0.2,draft,,StructuralVariantMethodVS,Structural Variant Method Value Set,"LOINC LA codes enumerating methods for detecting structural variants.",,"LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/temporal-pattern-vs,2.0.2,draft,,TemporalPatternVS,Temporal Pattern Value Set,"Value set for capturing the temporal pattern of phenotypic features.",,"Other"
https://github.com/BIH-CEI/RareLink/ValueSet/undiagnosed-rd-case-vs,2.0.2,draft,,UndiagnosedRDCaseVS,Undiagnosed Rare Disease Case Value Set,"Value set for capturing undiagnosed rare disease cases.",,"SCT,Other"
https://github.com/BIH-CEI/RareLink/ValueSet/vital-status-vs,2.0.2,draft,,VitalStatusVS,Vital Status Value Set,"Value set for capturing the vital status of the patient.",,"SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/zygosity-vs,2.0.2,draft,,ZygosityVS,Zygosity Value Set,"LOINC LA codes enumerating various zygosity states.",,"LOINC"
