URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/rarelink-encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/rarelink-ips-procedure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-vitalsignresult,4.0.1,active,"2.16.840.1.113883.3.88.12.80.62",VitalSigns,Vital Signs,"This value set indicates the allowed vital sign result types.   The LOINC code for Vitals Signs panel (85353-1) is a grouping structure for a set of vital signs and includes related links (with type=has-member) to the Observations in this set (e.g. respiratory rate, heart rate, BP).  The Blood pressure panel (85354-9) is used to group the component observations Systolic blood pressure (8480-6) and Diastolic blood pressure (8462-4).","StructureDefinition/rarelink-observation-vital-signs","LOINC"
http://hl7.org/fhir/uv/ips/ValueSet/procedures-uv-ips,2.0.2-ballot,active,,ProceduresUvIps,Procedures - IPS,"IPS Procedure codes value set.  This value set includes codes from SNOMED CT®: all descendants of 71388002 \|Procedure (procedure)\|; excluding [all descendants or self of 14734007 \|Administrative procedure (procedure)\|; all descendants or self of 59524001 \|Blood bank procedure (procedure)\|; all descendants or self of 389067005 \|Community health procedure (procedure)\|; all descendants or self of 442006003 \|Determination of information related to transfusion (procedure)\|; all descendants or self of 225288009 \|Environmental care procedure (procedure)\|; all descendants or self of 308335008 \|Patient encounter procedure (procedure)\|; all descendants or self of 710135002 \|Promotion (procedure)\|; all descendants or self of 389084004 \|Staff related procedure (procedure)\|]; including all descendants or self of 787480003 \|No known procedures (situation)\|  SNOMED CT® ECL definition:\ (< 71388002 \|Procedure (procedure)\| MINUS (\<\< 14734007 \|Administrative procedure (procedure)\| OR \<\< 59524001 \|Blood bank procedure (procedure)\| OR \<\< 389067005 \|Community health procedure (procedure)\| OR \<\< 442006003 \|Determination of information related to transfusion (procedure)\| OR \<\< 225288009 \|Environmental care procedure (procedure)\| OR \<\< 308335008 \|Patient encounter procedure (procedure)\| OR \<\< 710135002 \|Promotion (procedure)\| OR \<\< 389084004 \|Staff related procedure (procedure)\|)) OR << 787480003 \|No known procedures (situation)\|","StructureDefinition/rarelink-ips-procedure","SCT"
http://terminology.hl7.org/ValueSet/condition-clinical,1.0.1,active,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/rarelink-ips-condition","THO"
http://terminology.hl7.org/ValueSet/condition-ver-status,1.0.1,active,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/rarelink-ips-condition","THO"
https://github.com/BIH-CEI/RareLink/ValueSet/age-at-diagnosis-vs,2.0.2,draft,,AgeAtDiagnosisVS,Age at Diagnosis Value Set,"Value set for capturing age at diagnosis.","StructureDefinition/age-at-diagnosis","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-at-onset-vs,2.0.2,draft,,AgeAtOnsetVS,Age at Onset Value Set,"Value set for capturing age at onset.","StructureDefinition/age-at-onset","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-category-vs,2.0.2,draft,,AgeCategoryVS,Age Category Value Set,"Value set for capturing the age category of a patient.","StructureDefinition/rarelink-observation-age-category","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/age-of-onset-vs,2.0.2,draft,,AgeOfOnsetVS,Age of Onset Value Set,"Value set for capturing the age of onset for phenotypes.","StructureDefinition/rarelink-phenotypic-feature","Other"
https://github.com/BIH-CEI/RareLink/ValueSet/agreement-to-be-contacted-vs,2.0.2,draft,,AgreementToBeContactedVS,Agreement to Be Contacted Value Set,"Value set for capturing agreement to be contacted for research.","StructureDefinition/agreement-to-be-contacted","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/clinical-significance-vs,2.0.2,draft,,ClinicalSignificanceVS,Clinical Significance Value Set,"LOINC LA codes for the clinical significance of a variant.","StructureDefinition/rarelink-diagnostic-implication","LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/consanguinity-vs,2.0.2,draft,,ConsanguinityVS,Consanguinity Value Set,"Value set for indicating whether there is consanguinity in the family relationship.","StructureDefinition/consanguinity","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/consent-to-reuse-vs,2.0.2,draft,,ConsentToReuseVS,Consent to Reuse Data Value Set,"Value set for capturing consent to reuse data.","StructureDefinition/consent-to-reuse-data","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/dna-change-type-vs,2.0.2,draft,,DNAChangeTypeVS,DNA Change Type Value Set,"LOINC LA codes enumerating various DNA change types.","StructureDefinition/rarelink-genetic-variant","LOINC"
https://github.com/BIH-CEI/RareLink/ValueSet/encounter-class-vs,2.0.2,draft,,EncounterClassVS,Encounter Class Value Set,"Value set for encounter classes, including custom RareLink-specific codes.","StructureDefinition/rarelink-encounter","SCT,FHIR,Other"
https://github.com/BIH-CEI/RareLink/ValueSet/family-relationship-vs,2.0.2,draft,,FamilyRelationshipVS,Family Relationship Value Set,"Value set for capturing family member relationships.","StructureDefinition/rarelink-familyhistory","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/family-sex-vs,2.0.2,draft,,FamilySexVS,Family Member Sex Value Set,"Value set for capturing the sex of a family member.","StructureDefinition/rarelink-familyhistory","SCT"
https://github.com/BIH-CEI/RareLink/ValueSet/genomic-source-class-vs,2.0.2,draft,,GenomicSourceClassVS,Genomic Source Class Value Set,"LOINC LA codes enumerating germline, somatic, fetal, etc.","StructureDefinition/rarelink-genetic-variant","LOINC"
